1,0,0,0;3,0,6,0;4,0,0,-1;5,0,0,0
1,0,0,0;3,1,1,0;-3,-1,3,0;-3,-2,-1,2
1,0,0,0;3,2,1,-3;2,0,3,2;3,2,-1,0
1,0,0,0;3,3,-1,3;3,0,-3,-3;2,0,-2,-1
1,0,0,0;3,3,2,3;-3,3,3,-1;-1,-1,1,-1
1,0,0,0;3,4,4,5;-5,0,4,0;3,-3,2,5
1,0,0,0;31,-47,49,-35;13,-24,-2,7;-21,47,60,33
1,0,0,0;34,57,60,-24;6,-57,-18,28;-6,-40,42,-52
1,0,0,0;36,36,2,50;-58,29,60,-55;-52,-13,-57,-29
1,0,0,0;4,-1,0,0;1,0,0,-6;4,0,5,0
1,0,0,0;4,-3,0,0;2,3,0,0;4,0,0,-4
1,0,0,0;4,-5,1,-3;-3,2,1,-1;-3,2,3,0
1,0,0,0;4,0,-2,0;6,0,0,-4;3,0,6,0
1,0,0,0;4,0,0,-4;2,0,0,-3;4,-3,0,0
1,0,0,0;4,0,0,0;5,0,-3,0;3,4,0,0
1,0,0,0;4,0,2,0;2,0,0,0;2,-1,0,0
1,0,0,0;4,1,0,0;2,-4,0,0;6,-3,0,0
1,0,0,0;4,3,0,0;1,5,0,0;4,0,0,-6
1,0,0,0;4,5,3,-2;-1,5,3,1;-1,3,2,3
1,0,0,0;40,-52,35,19;4,-47,48,26;46,26,45,-45
1,0,0,0;45,-10,9,31;13,-12,4,-38;15,-15,9,37
1,0,0,0;48,-28,31,-5;-57,51,60,59;30,38,46,58
1,0,0,0;5,-2,-1,4;2,-3,4,-3;4,-5,0,3
1,0,0,0;5,-4,0,0;5,0,-4,0;5,0,0,-5
1,0,0,0;5,-5,0,0;4,0,0,1;5,0,-3,0
1,0,0,0;5,-6,0,0;5,0,0,5;6,0,0,2
1,0,0,0;5,0,-4,-5;-3,-3,4,-4;-3,4,-1,-3
1,0,0,0;5,0,0,-5;1,1,0,0;6,-2,0,0
